zip,Year,Aggravated Assault,All Other Offenses (Except Traffic),Arson,Burglary,Curfew and Loitering Law Violations,Disorderly Conduct,Driving Under the Influence,Drug Abuse Violations - Grand Total,Drunkenness,Embezzlement,Forgery and Counterfeiting,Fraud,Gambling - Total,Human Trafficking - Commercial Sex Acts,Human Trafficking - Involuntary Servitude,Larceny - Theft,Liquor Laws,Manslaughter by Negligence,Motor Vehicle Theft,Murder and Nonnegligent Manslaughter,Offenses Against the Family and Children,Prostitution and Commercialized Vice,Rape,Robbery,Simple Assault,"Stolen Property: Buying, Receiving, Possessing",Suspicion,Vagrancy,Vandalism,"Weapons: Carrying, Possessing, Etc.","Sex Offenses (Except Rape, and Prostitution and Commercialized Vice)",State,City,Metro,CountyName,HomePrice
39773,2022,9.0,120.0,0.0,2.0,0.0,75.0,33.0,65.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,35.0,5.0,0.0,3.0,0.0,1.0,0.0,1.0,3.0,63.0,0.0,0.0,0.0,5.0,9.0,0.0,MS,West Point,"West Point, MS",Clay County,135639.52278137105
38614,2022,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,MS,Clarksdale,"Clarksdale, MS",Coahoma County,60852.49943734577
39428,2022,7.0,60.0,0.0,1.0,0.0,28.0,66.0,62.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,33.0,2.0,0.0,0.0,2.0,3.0,0.0,MS,Collins,"Hattiesburg, MS",Covington County,137230.3123924817
38632,2022,12.0,2012.0,0.0,4.0,0.0,114.0,1027.0,410.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,18.0,4.0,0.0,2.0,0.0,1.0,0.0,3.0,3.0,180.0,39.0,0.0,0.0,2.0,51.0,1.0,MS,Hernando,"Memphis, TN-MS-AR",DeSoto County,324397.51236467616
38637,2022,2.0,76.0,2.0,7.0,25.0,132.0,165.0,26.0,0.0,17.0,1.0,2.0,0.0,0.0,0.0,86.0,0.0,0.0,5.0,3.0,9.0,0.0,0.0,5.0,194.0,6.0,0.0,1.0,9.0,13.0,1.0,MS,Horn Lake,"Memphis, TN-MS-AR",DeSoto County,176402.27705357724
39401,2022,39.0,140.0,0.0,49.0,0.0,53.0,168.0,159.0,0.0,2.0,5.0,9.0,0.0,0.0,0.0,50.0,0.0,0.0,23.0,3.0,15.0,1.0,4.0,7.0,57.0,7.0,0.0,0.0,4.0,79.0,3.0,MS,Hattiesburg,"Hattiesburg, MS",Forrest County,136525.18745651058
39465,2022,3.0,97.0,0.0,4.0,2.0,16.0,19.0,103.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,MS,Petal,"Hattiesburg, MS",Forrest County,201260.1122828056
39452,2022,4.0,26.0,0.0,0.0,0.0,18.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,2.0,0.0,MS,Lucedale,,George County,191674.88382986624
39451,2022,1.0,3.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,MS,Leakesville,,Greene County,135629.46920165364
38901,2022,14.0,49.0,0.0,10.0,0.0,9.0,5.0,26.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,32.0,5.0,0.0,0.0,3.0,5.0,0.0,MS,Grenada,"Grenada, MS",Grenada County,127220.38191608156
39520,2022,12.0,451.0,0.0,21.0,0.0,85.0,215.0,314.0,0.0,1.0,7.0,7.0,0.0,0.0,0.0,43.0,1.0,0.0,5.0,0.0,11.0,0.0,2.0,4.0,148.0,5.0,0.0,0.0,14.0,12.0,0.0,MS,Bay Saint Louis,"Gulfport-Biloxi, MS",Hancock County,247602.9522703666
39576,2022,1.0,47.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MS,Waveland,"Gulfport-Biloxi, MS",Hancock County,206211.35338868675
39501,2022,57.0,1014.0,4.0,52.0,4.0,160.0,303.0,615.0,0.0,12.0,12.0,51.0,0.0,0.0,0.0,279.0,7.0,1.0,34.0,12.0,95.0,0.0,3.0,24.0,623.0,26.0,0.0,0.0,66.0,99.0,6.0,MS,Gulfport,"Gulfport-Biloxi, MS",Harrison County,109690.22644564684
39530,2022,8.0,322.0,0.0,14.0,1.0,92.0,23.0,180.0,0.0,3.0,8.0,33.0,0.0,0.0,0.0,47.0,0.0,0.0,2.0,2.0,2.0,0.0,4.0,3.0,88.0,15.0,0.0,0.0,10.0,14.0,0.0,MS,Biloxi,"Gulfport-Biloxi, MS",Harrison County,132239.11562724708
39540,2022,5.0,775.0,0.0,14.0,0.0,51.0,48.0,89.0,0.0,5.0,13.0,11.0,0.0,0.0,0.0,188.0,0.0,0.0,6.0,1.0,59.0,0.0,0.0,1.0,22.0,28.0,0.0,0.0,3.0,6.0,1.0,MS,Diberville,"Gulfport-Biloxi, MS",Harrison County,199464.2437950625
39154,2022,4.0,91.0,0.0,1.0,0.0,25.0,163.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,25.0,7.0,0.0,0.0,0.0,12.0,0.0,MS,,"Jackson, MS",Hinds County,231325.56694166025
39056,2022,7.0,635.0,1.0,1.0,0.0,130.0,75.0,153.0,0.0,22.0,6.0,15.0,0.0,0.0,0.0,186.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,1.0,87.0,19.0,0.0,0.0,20.0,23.0,0.0,MS,Clinton,"Jackson, MS",Hinds County,215118.96525756468
38843,2022,1.0,28.0,0.0,4.0,0.0,8.0,6.0,35.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,1.0,2.0,MS,Fulton,"Tupelo, MS",Itawamba County,167380.4925982526
39553,2022,24.0,123.0,0.0,8.0,0.0,70.0,69.0,42.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,34.0,2.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,60.0,9.0,0.0,0.0,4.0,7.0,2.0,MS,Gautier,"Gulfport-Biloxi, MS",Jackson County,163788.68121034183
39437,2022,1.0,53.0,0.0,0.0,0.0,5.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,MS,Ellisville,"Laurel, MS",Jones County,173214.98128384844
39440,2022,36.0,468.0,0.0,35.0,0.0,115.0,197.0,225.0,0.0,18.0,4.0,18.0,0.0,0.0,0.0,203.0,24.0,0.0,10.0,1.0,0.0,0.0,7.0,3.0,152.0,10.0,0.0,1.0,15.0,41.0,1.0,MS,Laurel,"Laurel, MS",Jones County,104248.24998781536
39328,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MS,De Kalb,"Meridian, MS",Kemper County,124460.54964222555
38655,2022,16.0,229.0,0.0,17.0,0.0,113.0,499.0,72.0,0.0,2.0,1.0,65.0,0.0,0.0,0.0,65.0,93.0,0.0,4.0,2.0,0.0,0.0,8.0,5.0,216.0,0.0,0.0,0.0,2.0,29.0,3.0,MS,Oxford,"Oxford, MS",Lafayette County,283218.12196443835
39475,2022,5.0,54.0,1.0,10.0,0.0,48.0,96.0,91.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,20.0,8.0,0.0,0.0,1.0,9.0,3.0,MS,Purvis,"Hattiesburg, MS",Lamar County,210630.9437182236
39051,2022,6.0,61.0,0.0,2.0,0.0,38.0,40.0,39.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,3.0,0.0,0.0,0.0,1.0,0.0,MS,Carthage,,Leake County,151449.94270260277
38804,2022,7.0,77.0,0.0,7.0,0.0,27.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,8.0,5.0,2.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,MS,Tupelo,"Tupelo, MS",Lee County,174008.87832143318
39629,2022,10.0,182.0,0.0,7.0,0.0,51.0,9.0,52.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,34.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,21.0,0.0,0.0,0.0,5.0,14.0,1.0,MS,Bogue Chitto,"Brookhaven, MS",Lincoln County,188433.3828356744
39046,2022,87.0,2868.0,0.0,30.0,0.0,266.0,1086.0,894.0,0.0,22.0,9.0,39.0,0.0,0.0,0.0,235.0,62.0,0.0,9.0,2.0,2.0,0.0,1.0,6.0,143.0,63.0,0.0,0.0,20.0,36.0,1.0,MS,Canton,"Jackson, MS",Madison County,210762.65296644924
39429,2022,10.0,44.0,0.0,2.0,0.0,17.0,303.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,10.0,2.0,MS,Columbia,,Marion County,128830.69066268846
38635,2022,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,6.0,0.0,MS,,"Memphis, TN-MS-AR",Marshall County,148374.93720809583
38821,2022,5.0,103.0,0.0,2.0,0.0,8.0,12.0,51.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,30.0,2.0,0.0,0.0,1.0,11.0,0.0,MS,Amory,,Monroe County,148384.56704879232
39350,2022,6.0,175.0,0.0,12.0,0.0,71.0,86.0,261.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,8.0,2.0,0.0,0.0,1.0,4.0,1.0,MS,Philadelphia,,Neshoba County,146992.8410040499
39341,2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MS,Macon,,Noxubee County,126361.85388410522
39759,2022,22.0,300.0,0.0,40.0,0.0,137.0,374.0,189.0,0.0,4.0,6.0,18.0,2.0,0.0,0.0,48.0,26.0,0.0,2.0,2.0,78.0,0.0,0.0,3.0,72.0,5.0,0.0,0.0,17.0,20.0,1.0,MS,Starkville,"Starkville, MS",Oktibbeha County,245509.0793022533
38606,2022,13.0,105.0,1.0,8.0,0.0,66.0,28.0,59.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,52.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,40.0,0.0,0.0,0.0,9.0,0.0,0.0,MS,Batesville,,Panola County,169698.33198201144
39470,2022,0.0,13.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,MS,Poplarville,"Picayune, MS",Pearl River County,194098.9322315431
39466,2022,20.0,87.0,0.0,8.0,0.0,27.0,52.0,145.0,0.0,3.0,9.0,44.0,0.0,0.0,0.0,88.0,2.0,0.0,5.0,0.0,1.0,0.0,1.0,3.0,38.0,2.0,0.0,0.0,15.0,8.0,2.0,MS,Picayune,"Picayune, MS",Pearl River County,178716.34277797374
39648,2022,0.0,11.0,2.0,0.0,0.0,7.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,MS,McComb,"McComb, MS",Pike County,100086.22916530476
38863,2022,2.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,MS,Pontotoc,"Tupelo, MS",Pontotoc County,191248.7456734661
38829,2022,18.0,340.0,3.0,20.0,0.0,103.0,32.0,73.0,0.0,3.0,1.0,9.0,0.0,0.0,0.0,123.0,3.0,0.0,9.0,1.0,4.0,0.0,3.0,0.0,74.0,0.0,0.0,0.0,8.0,8.0,5.0,MS,Booneville,"Tupelo, MS",Prentiss County,143672.41588767513
39218,2022,3.0,466.0,0.0,5.0,0.0,32.0,18.0,203.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,20.0,2.0,0.0,4.0,0.0,3.0,0.0,1.0,4.0,32.0,2.0,0.0,0.0,1.0,2.0,0.0,MS,Richland,"Jackson, MS",Rankin County,185729.8191087745
39074,2022,7.0,33.0,0.0,4.0,0.0,19.0,40.0,48.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,5.0,0.0,MS,Forest,,Scott County,113364.3111173623
39114,2022,1.0,21.0,0.0,0.0,0.0,4.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,MS,,"Jackson, MS",Simpson County,152098.91233772758
39153,2022,2.0,20.0,0.0,0.0,0.0,6.0,8.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,7.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,MS,Raleigh,,Smith County,144703.0512512542
39573,2022,12.0,250.0,0.0,12.0,0.0,23.0,93.0,97.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,58.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,1.0,52.0,6.0,0.0,0.0,3.0,8.0,2.0,MS,Mc Henry,"Gulfport-Biloxi, MS",Stone County,209594.2482610613
38751,2022,3.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MS,Indianola,"Indianola, MS",Sunflower County,116220.58497296074
38921,2022,3.0,7.0,0.0,2.0,0.0,18.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,MS,Charleston,,Tallahatchie County,105149.17732431194
38618,2022,10.0,192.0,0.0,9.0,0.0,126.0,86.0,162.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,27.0,23.0,0.0,7.0,1.0,1.0,0.0,4.0,2.0,78.0,1.0,0.0,0.0,3.0,11.0,1.0,MS,Coldwater,"Memphis, TN-MS-AR",Tate County,193294.34681972943
38852,2022,2.0,34.0,2.0,6.0,0.0,23.0,12.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,3.0,7.0,0.0,MS,Iuka,,Tishomingo County,172986.0200113433
38676,2022,0.0,13.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MS,Tunica,"Memphis, TN-MS-AR",Tunica County,113937.22041575804
38652,2022,3.0,53.0,0.0,14.0,0.0,28.0,49.0,65.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,81.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,24.0,0.0,0.0,1.0,3.0,6.0,0.0,MS,New Albany,,Union County,191207.1176589235
39667,2022,0.0,6.0,0.0,0.0,0.0,2.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,MS,Tylertown,,Walthall County,146631.4082281717
39183,2022,14.0,82.0,0.0,5.0,2.0,56.0,45.0,79.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,47.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,100.0,5.0,0.0,0.0,13.0,17.0,1.0,MS,Vicksburg,"Vicksburg, MS",Warren County,179540.77374103028
39367,2022,10.0,51.0,1.0,7.0,0.0,26.0,29.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,3.0,29.0,1.0,0.0,0.0,0.0,9.0,0.0,MS,Waynesboro,,Wayne County,146240.56579378335
39339,2022,20.0,54.0,0.0,8.0,0.0,50.0,45.0,20.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,9.0,6.0,2.0,MS,Louisville,,Winston County,129828.56355600874
38922,2022,2.0,27.0,0.0,2.0,0.0,13.0,47.0,38.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,1.0,2.0,0.0,MS,Coffeeville,,Yalobusha County,120701.39876941248
59725,2022,5.0,25.0,0.0,5.0,0.0,17.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,8.0,1.0,2.0,MT,Dillon,,Beaverhead County,345599.17911047366
59050,2022,13.0,40.0,0.0,0.0,1.0,23.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,9.0,0.0,0.0,MT,Lodge Grass,,Big Horn County,160000.84102734833
59523,2022,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MT,Chinook,,Blaine County,217253.9082917563
59644,2022,13.0,6.0,0.0,1.0,0.0,5.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,1.0,0.0,2.0,MT,Townsend,,Broadwater County,392635.1125192566
59014,2022,1.0,2.0,0.0,0.0,0.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,MT,Bridger,"Billings, MT",Carbon County,340233.2026886169
59405,2022,164.0,691.0,5.0,59.0,0.0,485.0,259.0,189.0,0.0,7.0,17.0,23.0,0.0,0.0,0.0,740.0,130.0,1.0,17.0,0.0,39.0,0.0,7.0,14.0,656.0,33.0,0.0,0.0,135.0,1.0,16.0,MT,Great Falls,"Great Falls, MT",Cascade County,264231.1099957463
59442,2022,6.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,MT,Fort Benton,,Chouteau County,240968.3804657132
59301,2022,10.0,11.0,0.0,0.0,0.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,3.0,0.0,0.0,MT,Miles City,,Custer County,252215.07108964527
59330,2022,3.0,34.0,0.0,0.0,0.0,6.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,3.0,MT,Glendive,,Dawson County,196900.7292394254
59711,2022,15.0,47.0,0.0,1.0,0.0,12.0,44.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,75.0,2.0,0.0,0.0,10.0,1.0,2.0,MT,Anaconda,,Deer Lodge County,251579.91914013648
59313,2022,5.0,15.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,MT,Plevna,,Fallon County,228030.146839152
59451,2022,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,MT,Hilger,,Fergus County,361964.0808935049
59457,2022,3.0,5.0,0.0,0.0,5.0,21.0,38.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,0.0,0.0,5.0,0.0,1.0,MT,Lewistown,,Fergus County,242873.43356770373
59901,2022,111.0,440.0,1.0,23.0,0.0,59.0,200.0,108.0,0.0,1.0,7.0,3.0,0.0,0.0,0.0,272.0,24.0,0.0,22.0,2.0,1.0,0.0,5.0,3.0,229.0,7.0,0.0,0.0,33.0,0.0,2.0,MT,Kalispell,"Kalispell, MT",Flathead County,549261.3464523263
59912,2022,7.0,59.0,2.0,1.0,0.0,4.0,41.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,MT,Columbia Falls,"Kalispell, MT",Flathead County,587662.7547085115
59730,2022,43.0,308.0,1.0,18.0,0.0,139.0,336.0,57.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,140.0,60.0,0.0,10.0,2.0,8.0,0.0,1.0,1.0,261.0,3.0,0.0,0.0,38.0,2.0,6.0,MT,Gallatin Gateway,"Bozeman, MT",Gallatin County,1207115.6606267963
59714,2022,11.0,41.0,0.0,1.0,0.0,2.0,87.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,2.0,0.0,0.0,MT,Belgrade,"Bozeman, MT",Gallatin County,540960.8866252227
59037,2022,350.0,1039.0,16.0,80.0,1.0,127.0,511.0,334.0,0.0,2.0,29.0,29.0,0.0,0.0,0.0,700.0,83.0,2.0,66.0,3.0,10.0,0.0,18.0,72.0,775.0,149.0,0.0,2.0,137.0,12.0,35.0,MT,Huntley,"Billings, MT",Yellowstone County,438320.8037497539
59337,2022,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,MT,Jordan,,Garfield County,225506.67061130187
59427,2022,10.0,28.0,0.0,7.0,0.0,17.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,53.0,0.0,0.0,0.0,12.0,1.0,0.0,MT,Cut Bank,,Glacier County,146776.84233707556
59046,2022,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MT,Lavina,,Golden Valley County,309526.75688053184
59858,2022,1.0,4.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,MT,Philipsburg,,Granite County,434542.5254918307
59501,2022,30.0,105.0,1.0,4.0,17.0,99.0,51.0,14.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,183.0,51.0,0.0,8.0,0.0,25.0,0.0,1.0,4.0,168.0,0.0,0.0,2.0,23.0,0.0,3.0,MT,Havre,,Hill County,250596.7717913676
59632,2022,6.0,13.0,0.0,2.0,0.0,6.0,47.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,1.0,MT,Boulder,"Helena, MT",Jefferson County,313702.9825527253
59479,2022,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,MT,Stanford,,Judith Basin County,228668.4478233672
59860,2022,71.0,165.0,4.0,6.0,0.0,55.0,128.0,101.0,0.0,2.0,4.0,7.0,0.0,0.0,0.0,90.0,47.0,0.0,15.0,1.0,13.0,0.0,2.0,4.0,129.0,0.0,0.0,0.0,31.0,1.0,4.0,MT,Polson,,Lake County,530013.7922369267
59864,2022,5.0,9.0,0.0,1.0,0.0,4.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,MT,Ronan,,Lake County,387974.5848870543
59601,2022,104.0,314.0,6.0,22.0,0.0,112.0,202.0,53.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,182.0,67.0,0.0,25.0,3.0,5.0,0.0,10.0,1.0,360.0,1.0,0.0,0.0,57.0,2.0,25.0,MT,Helena,"Helena, MT",Lewis and Clark County,398466.1442873157
59648,2022,0.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,MT,Wolf Creek,"Helena, MT",Lewis and Clark County,471418.0806078807
